,Unnamed: 0,PGN,Mode,Result,Average Rating,Rating Difference,Termination Type,w_checks,w_avg_possible_checks,w_castling,w_avg_possible_moves,w_avg_reachable_squares,w_avg_threatened_pieces,w_avg_pieces_left,b_checks,b_avg_possible_checks,b_castling,b_avg_possible_moves,b_avg_reachable_squares,b_avg_threatened_pieces,b_avg_pieces_left
4928,4928,1. d4 g6 2. e3 Bg7 3. c4 e6 4. Nc3 Ne7 5. f4 c6 6. Bd3 O-O 7. Nf3 d5 8. O-O Nd7 9. Bd2 a6 10. Qe2 b5 11. Ne5 bxc4 12. Bc2 Qc7 13. b3 Nxe5 14. fxe5 c5 15. bxc4 cxd4 16. exd4 dxc4 17. Ne4 Nd5 18. a3 Bb7 19. Bg5 c3 20. Bf6 Nxf6 21. Nxf6+ Kh8 22. Qg4 h6 23. Qh4 Qc6 24. Qg4 a5 25. Bxg6 fxg6 26. Qxg6 Rf7 27. Qh7#,Bullet,White Wins,1606,90,Normal,0.0,0.0,1.0,36.63636363603058,28.545454545195042,1.181818181807438,38.99999999981429,0.0,0.0,1.0,26.99999999973,33.399999999666,0.799999999992,38.99999999981429
4929,4929,1. e4 e6 2. e5 d6 3. Bb5+ c6 4. Ba4 dxe5 5. Qe2 Bd6 6. Nf3 Qc7 7. d3 Ne7 8. O-O O-O 9. c4 Nf5 10. h3 Nd7 11. Nc3 Nc5 12. Bc2 Nd4 13. Nxd4 exd4 14. Ne4 Nxe4 15. dxe4 c5 16. f4 e5 17. Qh5 g6 18. Qh6 exf4 19. Bxf4 Bxf4 20. Rxf4 Qe5 21. Raf1 Be6 22. R1f3 Rad8 23. Bd3 f5 24. Rg3 fxe4 25. Rxe4 Qxg3 26. Rxe6 Qf2+ 27. Kh1 Qf7 28. Re5 Qg7 29. Qg5 b6 30. h4 Rde8 31. Rxe8 Rxe8 32. Qd5+ Kh8 33. h5 Re1+ 34. Kh2 Qe5+ 35. Qxe5+ Rxe5 36. hxg6 hxg6 37. Bxg6 Re2 38. b3 Rxa2 39. Kh3 Rb2 40. g4 Rxb3+ 41. Kh4 a5 42. Bc2 Rc3 43. Bf5 a4 44. Bb1 Rxc4 45. Ba2 Rc3 46. g5 a3 47. g6 Kg7 48. Kh5 b5 49. Bf7 b4,Classical,Black Wins,1608,-109,Normal,1.0,0.5454545454495868,1.0,32.81818181788347,31.181818181534712,0.5454545454495868,38.3333333331508,0.0,0.299999999997,1.0,27.699999999723,30.199999999698,1.499999999985,38.99999999981429
4930,4930,1. e4 e5 2. Nf3 Nc6 3. Bb5 f6 4. Nh4 Nge7 5. Qh5+ g6 6. Qe2 Nd4 7. Qc4 a6 8. Ba4 b5 9. Bxb5 axb5 10. Qd3 Ba6 11. O-O b4 12. Qg3 Bxf1 13. Kxf1 Nxc2 14. Qf3 Nc6 15. a3 Nxa1 16. axb4 Nxb4 17. Nc3 Nac2 18. Nd5 Bg7 19. b3 Ra1 20. g3 Rxc1+ 21. Kg2 Nd4 22. Qe3 Nbc2 23. Qd3 Ne1+,Classical,Black Wins,1484,13,Normal,1.0,0.6363636363578512,1.0,33.272727272424795,31.545454545167768,4.636363636321487,38.42857142838844,0.0,0.799999999992,0.0,23.799999999762,32.599999999674,4.199999999958,38.76190476172018
4931,4931,1. d4 e6 2. Bf4 Ne7 3. e3 Ng6 4. Bg3 Be7 5. Bd3 f5 6. Nd2 O-O 7. Ngf3 d6 8. c3 Nd7 9. O-O Nf6 10. h3 a6 11. Qc2 b5 12. a4 c6 13. e4 fxe4 14. Nxe4 Qe8 15. Nxf6+ Bxf6 16. Bxd6 Rf7 17. Rfe1 Rfa7 18. Ne5 Bxe5 19. Bxe5 Bd7 20. Bxg6 hxg6 21. Re3 Bc8 22. Rg3 c5 23. Rxg6 cxd4 24. cxd4 bxa4 25. Qe4 Bb7 26. Qg4 Bd5 27. Rxg7+ Kf8 28. Rg6 Ke7 29. Qg5+ Kd7 30. Rc1 Qxg6 31. Qxg6 Kd8 32. Qg8+ Kd7 33. Qf7+ Kd8 34. Qf8+ Kd7 35. Qd6+ Ke8 36. Rc7 Rxc7 37. Qxc7 a5 38. Qc2 Bb3 39. Qg6+ Kd7 40. Qf7+ Kc6 41. Qf3+ Bd5 42. Qc3+ Kd7 43. Qc2 Rc8 44. Qh7+ Kc6 45. Qe7 Rg8 46. Qd6+ Kb5 47. Qc5+,Blitz,White Wins,1563,-55,Time forfeit,0.0,0.0,1.0,36.72727272693884,30.272727272452066,0.2727272727247934,38.99999999981429,0.0,0.299999999997,1.0,28.399999999716,33.399999999666,1.699999999983,38.99999999981429
4932,4932,1. d4 d5 2. Nf3 Nf6 3. Bg5 e6 4. e3 Bd7 5. Bd3 c5 6. c3 c4 7. Bc2 Be7 8. Ne5 O-O 9. Nd2 Nc6 10. Ndf3 a5 11. O-O b5 12. Bxf6 Bxf6 13. Nxc6 Bxc6 14. Ne5 Bd7 15. Qh5 g6 16. Qf3 Bg7 17. Qg3 b4 18. f4 Bb5 19. Rf2 Qe7 20. h4 a4 21. h5 b3 22. axb3 axb3 23. Rxa8 Rxa8 24. Bb1 Be8 25. hxg6 fxg6 26. Rf1 Ra6 27. Kf2 Ra8 28. Rh1 Bxe5 29. dxe5 Qg7 30. Qh3 Qf7 31. g4 g5 32. Bxh7+ Kf8 33. Qh6+ Ke7 34. Qxg5+ Kd7 35. f5 exf5 36. Bxf5+ Kc6 37. Rh6+ Kb5 38. e6 Qf8 39. e7 Qf7 40. Rh7,Classical,White Wins,1507,13,Normal,0.0,0.2727272727247934,1.0,35.999999999672724,32.18181818152562,1.0909090908991737,38.99999999981429,0.0,0.199999999998,1.0,28.399999999716,34.299999999657,4.899999999951,38.99999999981429
4933,4933,1. e3 d5 2. Bb5+ Nc6 3. Bf1 e6 4. Nc3 Bb4 5. Nb1 Nf6 6. a3 Bc5 7. b4 Bb6 8. Bb2 a5 9. Bxf6 Qxf6 10. Ra2 axb4 11. Nf3 bxa3 12. Nc3 d4 13. exd4 Bxd4 14. Nxd4 Nxd4 15. Ne2 Nxe2 16. Qxe2 O-O 17. Kd1 b6 18. Qf3 Qd4 19. c3 Qc5 20. Qe3 Qb5 21. Bxb5 Ba6 22. Bc6 Ra7 23. Re1 Bb7 24. Bxb7 Rxb7 25. Rxa3 Rbb8 26. Rb3,Bullet,White Wins,1406,176,Time forfeit,1.0,0.18181818181652892,0.0,29.54545454518595,33.272727272424795,1.9090909090735537,38.3333333331508,0.0,0.299999999997,0.0,31.799999999682,31.699999999683,2.199999999978,38.285714285531974
4934,4934,1. d4 d5 2. e3 c6 3. Nf3 Bg4 4. Be2 Bxf3 5. Bxf3 h6 6. Bh5 Nf6 7. Qf3 Nxh5 8. Qxh5 Nd7 9. Nd2 Nf6 10. Qf3 e6 11. c3 Qd7 12. Nb3 Ne4 13. Bd2 Be7 14. Qg4 O-O-O 15. Qxg7 Bg5 16. Qe5 f6 17. Nc5 Qe7 18. Qxe6+ Qxe6 19. Nxe6 Rd7 20. f3 Nxd2 21. Kxd2 Re7 22. Nc5 Bxe3+ 23. Kd3 Bf4 24. Rhe1 Rxe1 25. Rxe1 Bd6 26. Ne6 Bxh2 27. Ng7 Rg8 28. Re8+ Rxe8 29. Nxe8 Kd7 30. Nxf6+ Ke6 31. Ng4 Bf4 32. b4 a6 33. a4 h5 34. Nf2 h4 35. Nh3 Kf5 36. Ke2 b6 37. Kd3 Bc1 38. c4 dxc4+ 39. Kxc4 Ke6 40. g4 b5+ 41. axb5 axb5+ 42. Kc5 Kd7 43. f4 Ke6 44. f5+ Kf6 45. d5 cxd5 46. Kxd5 Ba3 47. Kc5 Ke5 48. Kxb5 Bc1 49. Ka5 Ke4 50. b5 Kf3 51. b6 Kg3 52. b7 Kxh3 53. b8=Q Kg2 54. Qb7+ Kf2 55. Qb6+ Be3 56. Qb2+ Kf3 57. Qb3 h3 58. Qd1+ Kg2 59. Qe2+ Bf2 60. Qe4+ Kg1 61. g5 h2 62. Qg4+ Kf1 63. Qh3+ Kg1 64. Qg4+ Kf1 65. Qd1+ Kg2 66. Qg4+ Kf1,Classical,Draw,1364,-36,Normal,0.0,0.36363636363305785,0.0,31.36363636335124,28.999999999736364,1.7272727272570247,35.85714285697211,0.0,0.599999999994,0.0,24.699999999753,30.799999999692,1.699999999983,36.14285714268504
4935,4935,1. b3 d5 2. Bb2 Nc6 3. Nf3 e6 4. e3 Nf6 5. Bb5 Bd6 6. d4 a6 7. Bxc6+ bxc6 8. c4 dxc4 9. bxc4 Bb4+ 10. Nc3 Rb8 11. a3 Ba5 12. Qc2 Qe7 13. O-O O-O 14. c5 Nd5 15. Nxd5 cxd5 16. Ne5 Bd7 17. c6 Bc8 18. Bc3 Bxc3 19. Qxc3 f6 20. Nf3 Re8 21. Rfb1 Rxb1+ 22. Rxb1 g5 23. Qa5 g4 24. Nd2 e5 25. Nb3 Be6 26. Nc5 Bf7 27. Qxa6 exd4 28. exd4 Bg6 29. Rf1 Qe2 30. Qxe2 Rxe2 31. Ra1 Rd2 32. Ne6 Kf7 33. Nxc7 Rxd4 34. a4 Rc4 35. a5 Rxc6 36. Nxd5 Bd3 37. Nb4 Rd6 38. Nxd3 Rxd3 39. a6 Rd8 40. a7 Ra8 41. f3 f5 42. fxg4 fxg4 43. Kf2 h6 44. Kg3 Kg6 45. Kxg4 h5+ 46. Kh4 Kh6 47. g4 Kg6 48. gxh5+ Kg7 49. Ra6 Kh7 50. Rb6 Kg8 51. Rb7 Kf8 52. Rb8+ Kf7 53. Rxa8 Ke6 54. Rb8 Kd5 55. a8=Q+ Kc4 56. Rb6 Kd3 57. Qa6+ Kc2 58. Rb3 Kd1 59. Qa2 Kc1 60. Rb1#,Bullet,White Wins,1922,117,Normal,1.0,0.18181818181652892,0.0,28.181818181561983,32.363636363342145,1.2727272727157024,37.57142857124966,1.0,0.399999999996,0.0,28.099999999719,30.299999999697,1.499999999985,37.47619047601202
4936,4936,1. e4 e5 2. Qh5 Nc6 3. Bc4 g6 4. Qf3 Nf6 5. d3 Nd4 6. Qd1 Bg7 7. Nf3 Nxf3+ 8. Qxf3 O-O 9. Bg5 d6 10. O-O h6 11. Bxf6 Bxf6 12. Nc3 c6 13. a4 Bg7 14. b4 Be6 15. Bxe6 fxe6 16. Qg3 Kh7 17. Ne2 d5 18. exd5 exd5 19. c3 Qe7 20. f4 exf4 21. Nxf4 Rxf4 22. Rxf4 Bxc3 23. Raf1 Bg7 24. Rf7 Qxb4 25. Qe5 Rg8 26. Rd7 Kh8 27. Rxg7 Rxg7 28. Rf7 Qc5+ 29. d4 Qc1+ 30. Kf2 Qd2+ 31. Kg3 Qg5+ 32. Qxg5 hxg5 33. Rf8+ Kh7 34. Kg4 Kh6 35. Rh8+ Rh7 36. Ra8 a6 37. h4 gxh4 38. Kxh4 g5+ 39. Kg4 Rg7 40. Rh8+ Kg6 41. Rh5 Kf6 42. Rh6+ Rg6 43. Rh7 b5 44. Rc7 bxa4 45. Rxc6+ Kg7 46. Rc3 Rb6 47. Ra3 Rb4 48. Kxg5 Rxd4 49. Kf5 Kf7 50. Ke5 Rb4 51. Kxd5 Kg6 52. Kc5 a5 53. g3 Kg5 54. Kd5 Kf5 55. Kc5 Ke5 56. Kc6 Kd4 57. g4 Ke5 58. g5 Kf5 59. Rg3 Rb3 60. Rg2 Kg6 61. Ra2 a3 62. Kc5 Kxg5 63. Kc4 a4 64. Kd4 Kf4 65. Rf2+ Kg3 66. Ra2 Kf3 67. Kc4 Ke3 68. Kc5 Kd3 69. Kc6 Kc4 70. Rc2+ Rc3 71. Ra2 Kb3+,Blitz,Black Wins,1602,-234,Time forfeit,0.0,0.9090909090826447,1.0,33.81818181787438,32.09090909061736,2.8181818181561984,37.85714285696259,1.0,0.599999999994,1.0,27.899999999721,32.699999999673,2.899999999971,37.85714285696259
4937,4937,1. e4 e5 2. Nf3 Nc6 3. d4 d5 4. dxe5 d4 5. Bc4 f6 6. exf6 Nxf6 7. e5 Ne4 8. O-O Bg4 9. Qd3 Bxf3 10. Qxf3 Nc5 11. Qf7#,Blitz,White Wins,1311,283,Normal,1.0,0.9090909090826447,1.0,36.72727272693884,34.81818181786529,1.4545454545322314,37.95238095220023,0.0,0.499999999995,0.0,36.399999999636,34.899999999651,2.499999999975,37.33333333315556
4938,4938,1. d4 d5 2. c4 c6 3. Nc3 e6 4. e3 f5 5. Nf3 Nf6 6. Bd3 Bd6 7. a3 O-O 8. b4 Ne4 9. c5 Nxc3 10. Qc2 Ne4 11. cxd6 Qxd6 12. Ne5 Nd7 13. f4 Nef6 14. O-O Qe7 15. Rf3 a6 16. Bd2 Ne4 17. Raf1 Nxd2 18. Qxd2 Nxe5 19. fxe5 Bd7 20. Rg3 b5 21. Rff3 a5 22. h3 axb4 23. axb4 Ra4 24. Qf2 Rxb4 25. Rf4 Rb3 26. Bf1 Rc3 27. Rh4 Qxh4 28. Rxg7+ Kxg7 29. Qxh4 Rxe3 30. Qg5+ Kh8 31. Qxe3,Blitz,White Wins,1533,66,Time forfeit,0.0,0.09090909090826446,0.0,34.36363636332397,34.2727272724157,2.727272727247934,38.42857142838844,0.0,0.0,1.0,34.399999999656,33.099999999669,2.399999999976,38.85714285695783
4939,4939,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Bd3 Nc6 5. c3 Bd6 6. Ne2 Nge7 7. O-O O-O 8. Bf4 Bg4 9. f3 Bh5 10. Re1 Qd7 11. Nd2 Bg6 12. Nf1 Rae8 13. Bxd6 Qxd6 14. Nfg3 Bxd3 15. Qxd3 f5 16. Kf2 f4 17. Nf1 Qh6 18. g3 fxg3+ 19. hxg3 Nf5 20. Nf4 Rxe1 21. Rxe1 Nxg3 22. Ne6 Ne4+ 23. Rxe4 dxe4 24. Qxe4 Re8 25. d5 Nd8 26. Ne3 Nxe6 27. Ng4 Qh4+ 28. Kf1 Qe7 29. dxe6 Qxe6 30. Qxb7 Qe2+ 31. Kg1 Qe1+ 32. Kg2 Re2+ 33. Kh3 Qh1+ 34. Kg3 Rg2+ 35. Kf4 h5 36. Qd5+ Kh8 37. Qd8+ Kh7 38. Qd3+ Kh8 39. Qd8+ Kh7 40. Qd3+ Kg8 41. Qd5+ Kh8 42. Qd8+,Blitz,Draw,1908,-25,Normal,0.0,0.8181818181743802,1.0,35.72727272694793,33.81818181787438,2.2727272727066117,38.23809523791316,0.0,0.599999999994,1.0,34.099999999659,36.199999999638,1.99999999998,38.19047619029433
4940,4940,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Bd3 O-O 6. Nge2 Nc6 7. a3 e5 8. d5 Ne7 9. f3 c5 10. Ng3 a6 11. a4 b6 12. Rb1 Bd7 13. b3 Ne8 14. O-O Nc7 15. Be3 a5 16. Qc1 f5 17. Bh6 f4 18. Bxg7 Kxg7 19. Nge2 g5 20. h3 h5 21. Kf2 Ng6 22. Rh1 Qf6 23. Qg1 Rh8 24. Rh2 Rh7 25. Qf1 Rah8 26. Ng1 g4 27. hxg4 hxg4 28. Rxh7+ Rxh7 29. fxg4 Qh4+ 30. Ke2 Bxg4+ 31. Kd2 Qg3 32. Nce2 Qe3+ 33. Kc2 Rh2 34. Re1 Nh4 35. Nc1 Qg3 36. Nge2 Rxg2 37. Kd1 Qh2 38. Qh1 f3 39. Qxh2 Rxh2 40. Ng1 f2+,Blitz,Black Wins,1687,-69,Normal,0.0,0.09090909090826446,0.0,34.36363636332397,30.54545454517686,1.0909090908991737,38.99999999981429,0.0,0.0,1.0,28.199999999718,33.299999999667,0.299999999997,38.99999999981429
4941,4941,1. e4 e5 2. Nf3 d6 3. d4 Qe7 4. dxe5 dxe5 5. Bc4 h6 6. Nc3 c6 7. Be3 Qf6 8. h3 Ne7 9. Qd2 Nd7 10. O-O-O Ng6 11. Kb1 Bb4 12. a3 Be7 13. Nh2 Nf4 14. Ng4 Qg5 15. g3,Blitz,White Wins,1675,14,Normal,0.0,1.999999999981818,1.0,41.90909090870992,30.636363636085125,1.2727272727157024,38.3333333331508,0.0,0.099999999999,0.0,29.699999999703,36.899999999631,2.699999999973,38.285714285531974
4942,4942,1. e4 e5 2. Nc3 d5 3. Nxd5 Bc5 4. Nf3 Nc6 5. c3 f5 6. d4 fxe4 7. dxc5 exf3 8. Qxf3 Nf6 9. Nxf6+ Qxf6 10. Qxf6 gxf6 11. Bb5 Bd7 12. Bh6 O-O-O 13. O-O-O Bf5 14. f3 e4 15. Bg7 Rhg8 16. Bxf6 Rxd1+ 17. Rxd1 Rxg2 18. fxe4 Bxe4 19. h4 Rc2+ 20. Kb1 Rf2+ 21. Bd3 Rxf6 22. Bxe4 Ne5 23. Bxh7 Rh6 24. Bf5+,Bullet,White Wins,1704,-56,Normal,1.0,1.5454545454404958,0.0,34.090909090599176,31.727272726984296,3.363636363605785,35.95238095220975,0.0,0.199999999998,0.0,30.099999999699,37.099999999629,2.299999999977,34.57142857126395
4943,4943,1. e4 e5 2. Nf3 d6 3. d3 h6 4. Be2 Nf6 5. Nc3 Be7 6. Nd5 c6 7. Nxf6+ Bxf6 8. Be3 Be7 9. h3 a6 10. Qd2 Be6 11. Nh2 f5 12. exf5 Bxf5 13. Bf3 Bf6 14. Bg4 Bxg4 15. Nxg4 Nd7 16. O-O O-O 17. f4 exf4 18. Rxf4 d5 19. Nxf6+ Rxf6 20. Rxf6 Qxf6 21. c3 Rf8 22. Bd4 Qf5 23. Qe2 Qf7 24. Qg4 c5 25. Be3 Kh7 26. d4 c4 27. Re1 Qf5 28. Qg3 Qf7 29. Re2 Nf6 30. Rf2 Qd7 31. Qe5 Qe8 32. Qf5+ Kg8 33. Bf4 Qe4 34. Qe5 Qxe5 35. Bxe5 Nd7 36. Re2 Rf5 37. Re3 Nxe5 38. Rxe5 Rxe5 39. dxe5 Kf7 40. Kf2 Ke6 41. Ke3 Kxe5 42. g3 g5 43. g4 b5 44. b3 cxb3 45. axb3 a5 46. Kf3 a4,Classical,Black Wins,1577,11,Normal,1.0,0.2727272727247934,0.0,32.18181818152562,31.545454545167768,0.8181818181743802,37.85714285696259,0.0,0.199999999998,0.0,27.299999999727,33.399999999666,2.499999999975,37.714285714106126
4944,4944,1. g3 Nf6 2. d3 d6 3. e4 g6 4. Bg2 Bg7 5. Ne2 O-O 6. c3 h6 7. O-O Nc6 8. Be3 e5 9. d4 Ng4 10. d5 Nxe3 11. fxe3 Ne7 12. c4 f5 13. exf5 Bxf5 14. e4 Bg4 15. Qd2 g5 16. Nbc3 Ng6 17. h3 Rxf1+ 18. Rxf1 Bd7 19. b4 Qc8 20. g4 Nh4 21. Ng3 Qe8 22. Nh5 Bh8 23. c5 Qg6 24. a3 Rf8 25. Rxf8+ Kxf8 26. Qf2+ Kg8 27. cxd6 cxd6 28. Qxa7 Nxg2 29. Kxg2 Bc8 30. Qb8 Qe8 31. Qxd6 Qf7 32. Qxh6,Classical,White Wins,1659,-59,Normal,0.0,0.0,1.0,30.454545454268594,31.81818181789256,2.727272727247934,38.714285714101365,0.0,0.0,1.0,29.899999999701,32.099999999679,0.99999999999,38.85714285695783
4945,4945,1. Nf3 d5 2. d3 c5 3. g3 Nc6 4. Bg2 e5 5. O-O Nf6 6. Nbd2 Be7 7. e4 O-O 8. Re1 d4 9. Nf1 Ne8 10. N3d2 Nd6 11. f4 f6 12. f5 Bd7 13. Nf3 c4 14. g4 h6 15. h4 cxd3 16. cxd3 Nf7 17. Ng3 a5 18. Nh5 Nb4 19. a3 Na6 20. Bd2 a4 21. Rc1 Nc5 22. Bb4 Nb3 23. Bxe7 Qxe7 24. Rb1 Rfc8 25. g5 fxg5 26. hxg5 Nxg5 27. Qd2 Nxd2,Blitz,Black Wins,1800,-343,Normal,0.0,0.0,1.0,27.72727272702066,33.272727272424795,0.2727272727247934,38.99999999981429,0.0,0.199999999998,1.0,32.99999999967,30.399999999696,0.799999999992,38.99999999981429
4946,4946,1. g3 e5 2. Bg2 d5 3. e3 Nf6 4. Ne2 Nc6 5. O-O Bc5 6. d3 O-O 7. c3 Bf5 8. d4 exd4 9. cxd4 Bd6 10. Nbc3 Bg4 11. Qd2 Qe7 12. Nxd5 Nxd5 13. Bxd5 Bb4 14. Qc2 Bd7 15. Bd2 Bxd2 16. Qxd2 Rad8 17. Bg2 b6 18. b3 Nb4 19. Nc3 Bc6 20. Bxc6 Nxc6 21. Nb5 a6 22. Na3 f5 23. Nc4 Qe4 24. Rad1 a5 25. Qd3 Qf3 26. Nd2 Qg4 27. Qc4+ Kh8 28. Qe6 Rd6 29. Qc4 Qh3 30. Qe2 Rh6 31. Nf3 Re8 32. Rfe1 f4 33. Qf1 fxg3 34. fxg3 Qxf1+ 35. Kxf1 Nb4 36. a3 Nc2 37. Re2 Nxa3 38. Rc1 Nb5 39. Ne5 Rhe6 40. Nf7+ Kg8 41. Ne5 h6 42. Kf2 c5 43. Rd1 cxd4 44. exd4 Nc3 45. Red2 Nxd1+ 46. Rxd1 Rd8 47. Ke3 b5 48. Rd3 a4 49. bxa4 bxa4 50. Ra3 Ra8 51. h4 g5 52. hxg5 hxg5 53. Ke4 Ra5 54. Kf5 Rd6 55. Kxg5 Rxd4 56. Kf5 Rdd5 57. Re3 a3 58. Kf4 a2 59. Nc4 a1=Q 60. Nxa5 Qxa5 61. Re8+ Kf7 62. Rh8 Qb4+,Blitz,Black Wins,1591,-82,Normal,0.0,0.0,1.0,27.363636363387602,34.90909090877356,1.7272727272570247,38.714285714101365,0.0,0.0,1.0,37.899999999621,29.099999999709,1.599999999984,38.76190476172018
4947,4947,1. d4 d5 2. c4 dxc4 3. Nc3 c6 4. Bf4 e5 5. Bxe5 Bf5 6. e3 f6 7. Bg3 b5 8. a4 b4 9. Na2 b3 10. Nc3 Bc2 11. Qc1 Qd5 12. Nxd5 cxd5 13. Ne2 Bb4+ 14. Nc3 Ne7 15. Be2 O-O 16. O-O a6 17. Bf3 Rd8 18. e4 dxe4 19. Bxe4 Nbc6 20. Bxc2 bxc2 21. Qxc2 Nxd4 22. Qe4 Nec6 23. Rad1 Re8 24. Qd5+ Re6 25. Rfe1 Rd8 26. Qxc4 Rd6 27. Bxd6 Bxd6 28. Qxa6 Bb4 29. Rxe6 Nxe6 30. Qc8+,Blitz,White Wins,1443,196,Time forfeit,0.0,0.5454545454495868,0.0,35.27272727240661,33.909090908782645,2.727272727247934,38.14285714267552,0.0,0.0,0.0,34.599999999654,34.499999999655,3.199999999968,38.38095238076962
4948,4948,1. e4 e5 2. d4 Qe7 3. dxe5 a6 4. Bf4 Nc6 5. Nf3 h6 6. Bd3 g5 7. Bg3 Bg7 8. Nc3 Nxe5 9. Bxe5 Bxe5 10. Nd5 Qd6 11. c3 c6 12. Nb6 Rb8 13. O-O c5 14. Nxe5 Qxe5 15. Nxc8 Rxc8 16. Bc4 b5 17. Bd5 Nf6 18. Re1 O-O 19. Bb7 Rc7 20. Bxa6 b4 21. cxb4 Qxb2 22. bxc5 Qc3 23. e5 Ne8 24. e6 fxe6 25. Qh5 Qf6 26. c6 Qxf2+ 27. Kh1 Rf6 28. cxd7 Ng7 29. d8=Q+ Kh7 30. Qxc7 Rf7 31. Qhxf7,Blitz,White Wins,1215,-254,Normal,0.0,0.45454545454132234,0.0,35.999999999672724,30.1818181815438,2.1818181817983473,38.14285714267552,0.0,0.799999999992,0.0,29.799999999702,34.399999999656,3.299999999967,37.47619047601202
4949,4949,1. b3 g6 2. Bb2 Nf6 3. e3 Bg7 4. Nf3 O-O 5. Na3 e6 6. Qe2 Qe7 7. O-O-O a5 8. h4 h5 9. Nh2 a4 10. g4 axb3 11. cxb3 Rxa3 12. Bxa3 Qxa3+ 13. Kb1 Ne4 14. d4 Nc3+ 15. Kc2 Nxe2 16. Bxe2 Qxa2+ 17. Kd3 Qxb3+ 18. Kd2 Qb4+ 19. Kd3 b6 20. Rb1 Ba6+ 21. Ke4 Bb7+ 22. Kf4 Qd6+ 23. Kg5 f6+ 24. Kxg6 Qe7,Bullet,Black Wins,1532,-337,Time forfeit,0.0,0.0,1.0,30.272727272452066,28.181818181561983,1.7272727272570247,38.904761904576645,0.0,0.0,1.0,26.299999999737,31.199999999688,3.199999999968,38.95238095219547
4950,4950,1. g3 Nc6 2. Bg2 Nf6 3. b3 e5 4. Bb2 e4 5. e3 d5 6. Ne2 Bg4 7. h3 Bh5 8. O-O Bd6 9. Qe1 O-O 10. Nf4 Bf3 11. Bxf3 exf3 12. Qd1 Ne4 13. Qxf3 Bxf4 14. exf4 Qd7 15. Kh2 Nb4 16. Na3 Qc6 17. Qg4 Nxd2 18. Qxg7#,Blitz,White Wins,1630,48,Normal,0.0,0.0,1.0,28.545454545195042,33.81818181787438,1.8181818181652893,38.99999999981429,0.0,0.0,1.0,31.599999999684,30.199999999698,4.099999999959,38.85714285695783
4951,4951,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 a6 5. Bxc6+ bxc6 6. dxe5 dxe5 7. Qxd8+ Kxd8 8. Nxe5 Ke7 9. Nxc6+ Kd6 10. Nd4 Nf6 11. Bf4+ Kd7 12. Nc3 Bb4 13. f3 Bxc3+ 14. bxc3 c5 15. Nb3 Kc6 16. O-O-O Be6 17. Rd6+ Kb5 18. Be3 Bxb3 19. cxb3 Rhd8 20. c4+ Kb4 21. Kb2 Rxd6 22. a3+ Ka5 23. Bxc5 Rd2+ 24. Kc3 Rad8 25. Bb4+ Kb6 26. c5+ Kc6 27. Kc4 Rxg2 28. Bc3 Nd7 29. b4 f6 30. Rd1 Ne5+ 31. Bxe5 Rxd1 32. a4 Rc2+,Blitz,Black Wins,1864,91,Normal,4.0,1.2727272727157024,0.0,32.454545454250415,29.454545454277685,1.6363636363487604,33.380952380793424,0.0,0.099999999999,0.0,19.699999999803,31.599999999684,1.899999999981,32.190476190322904
4952,4952,1. d4 e6 2. Bf4 Bb4+ 3. c3 Bf8 4. e3 Nc6 5. Bd3 g5 6. Bg3 Bg7 7. h3 h6 8. Na3 Nge7 9. Nb5 a6 10. Nxc7+ Kf8 11. Nxa8 d6 12. Nf3 Bd7 13. h4 Qxa8 14. hxg5 Nf5 15. Bxf5 exf5 16. Bxd6+ Ke8 17. Qe2 Kd8 18. gxh6 Bf6 19. h7 Be7 20. Bxe7+ Nxe7 21. Ne5 Qb8 22. Nxf7+ Kc7 23. Nxh8 Qxh8 24. Qc4+ Kd8 25. Qf7 Nc6 26. Qg8+ Qxg8 27. hxg8=Q+ Kc7 28. Rh7 Kb6,Bullet,White Wins,1463,-75,Normal,1.0,0.2727272727247934,0.0,36.36363636330579,30.1818181815438,1.4545454545322314,38.99999999981429,1.0,0.199999999998,0.0,26.899999999731,35.799999999642,2.199999999978,38.619047618863725
4953,4953,1. Nc3 e5 2. d4 e4 3. Nxe4 Nc6 4. d5 Ne5 5. Nc3 Bb4 6. Bd2 Nf6 7. e4 d6 8. a3 Bg4 9. f3 Bh5 10. axb4 a5 11. Bb5+ c6 12. dxc6 bxc6 13. Bxc6+ Nxc6 14. Qe2 Nxb4 15. Qb5+ Kf8 16. Nd5 Nxc2+ 17. Kf2 Nxa1 18. Nb6 Rb8 19. Bxa5 Nc2 20. Qb3 Nd4 21. Qb4 Nc6 22. Qa3 g5 23. e5 Nxe5 24. g4 Bg6 25. Nh3 Nd3+ 26. Kg3 Kg7 27. Nxg5 h6 28. Nd5 Qd7 29. Nh3 h5 30. Bc3 hxg4 31. Bxf6+ Kg8 32. Ne7+ Kf8 33. Bxh8 gxh3 34. Qxd3 Bxd3,Blitz,Black Wins,1321,54,Normal,1.0,0.7272727272661157,0.0,29.454545454277685,30.99999999971818,3.545454545422314,38.99999999981429,0.0,1.399999999986,0.0,33.699999999663,32.99999999967,1.399999999986,37.76190476172495
